product_id,group_id,variant_id,confidence,evidence
amzn_B09HN65X82,dell_computadora_port_til_latitude_3550,dell_computadora_port_til_latitude_3550/config:64gb_64gb_plateado/size:15.5/silicon:intel_i5_1335u,0.8413,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B07RWVXPGL,lg_32_class_hd_720p_hdr,"lg_32_class_hd_720p_hdr/config:32gb_32gb_lg_32lm570bpua_32""_hdr_smart_led_hd_tv_(2019_model)/size:32/silicon:intel_i9",0.8475,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B08VS4X185,dell_inspiron_15_3000_3520_15,dell_inspiron_15_3000_3520_15/config:64gb_40gb_plateado/size:15.5/silicon:intel_i7_1355u_intel_iris_xe,0.837,"variant_text_strong,group_text_good,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BW4SWNC8,samsung_98_inch_class_neo_qled_2025,"samsung_98_inch_class_neo_qled_2025/config:3gb_32gb_samsung_98-inch_class_qled_4k_q80c_series_quantum_hdr+,_dolby_atmos_object_tracking_sound_lite,_direct_full_array,_q-symphony_3.0,_gaming_hub,_smart_tv_with_alexa_built-in_(qn98q80c,_2023_model)/size:98/silicon:apple_m3/packaging:bundle",0.8402,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B08SHN3TZP,dell_chromebook_11_3100_chromebook_de,dell_chromebook_11_3100_chromebook_de/config:4gb_4gb_negro_-/size:11.5/silicon:intel_i7_14650hx,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09RMLLJPX,lg_oled_evo_serie_c2_televisor_2022,"lg_oled_evo_serie_c2_televisor_2022/config:16gb_32gb_lg_oled_evo_serie_c2_televisor_inteligente_4k_de_55_pulgadas_con_alexa_integrado,_frecuencia_de_actualización_de_120_hz,_dolby_vision_iq,_dolby_atmos,_wisa_ready_y_cloud_gaming_(oled55c2pua,_2022)/size:88/silicon:intel_i7_1360p",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BV982GSM,hp_15_6_laptop_intel_core,hp_15_6_laptop_intel_core/config:8gb_256gb_silver/size:15.6/silicon:intel_i3_1115g/packaging:renewed,0.8503,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BW9NZ3QP,acer_aspire_5_14_slim_laptop,acer_aspire_5_14_slim_laptop/config:16gb_16gb_‎gray/size:14/silicon:intel_i5_1335u_nvidia_rtx_2050,0.8449,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BWHLQ5HN,asus_tuf_gaming_f17_2023_gaming_2023,asus_tuf_gaming_f17_2023_gaming_2023/config:16gb_16gb_mecha_gray/size:17.5/silicon:intel_i5_12500h_nvidia_rtx_3050,0.8463,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0B82YG2ZY,amazon_lg_65_inch_class_oled_2022,"amazon_lg_65_inch_class_oled_2022/config:16gb_32gb_lg_65-inch_class_oled_b2_series_alexa_built-in_4k_smart_tv,_120hz_refresh_rate,_ai-powered,_dolby_vision_iq_and_dolby_atmos,_wisa_ready,_cloud_gaming_(oled65b2pua,_2022)_(renewed)/size:65/silicon:apple_m3/packaging:renewed",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BXLY538Z,acer_aspire_5_14_slim_laptop,acer_aspire_5_14_slim_laptop/config:8gb_512gb_gray/size:14/silicon:intel_i5_1335u_intel_iris_xe,0.8434,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BX4M46F2,apple_geek_squad_certified_refurbished_macbook,apple_geek_squad_certified_refurbished_macbook/config:8gb_256gb_silver/size:13/silicon:intel_i5/packaging:renewed_bundle,0.8345,"variant_text_strong,group_text_good,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BXZ8F49G,dell_dell_latitude_5400_laptop_intel,dell_dell_latitude_5400_laptop_intel/config:16gb_512gb_core_i7_|_16gb_ram_|_512gb_ssd/size:14/silicon:intel_i7_1265u/packaging:renewed,0.8455,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09RMRNSBF,lg_65_class_b4_series_oled_2024,"lg_65_class_b4_series_oled_2024/config:16gb_32gb_lg_c2_series_65-inch_class_oled_evo_smart_tv_oled65c2pua,_2022_-_ai-powered_4k_tv,_alexa_built-in,_dark_silver/size:65/silicon:apple_m3",0.8461,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09XBHV8HX,dell_inspiron_15_3000_3520_15,dell_inspiron_15_3000_3520_15/config:16gb_16gb_‎black/size:15.5/silicon:intel_i5_1235u_intel_iris_xe,0.8509,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BY9YWH3W,lenovo_thinkbook_16_g6_laptop_16,lenovo_thinkbook_16_g6_laptop_16/config:40gb_1024gb_black/size:16/silicon:intel_i7_1255u/packaging:bundle,0.85,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BYBKZ7XD,lenovo_thinkbook_16_g6_laptop_16,lenovo_thinkbook_16_g6_laptop_16/config:16gb_512gb_black/size:16/silicon:intel_i7_1255u/packaging:bundle,0.8508,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B094RJ41WY,vizio_24_inch_smart_tv_d,"vizio_24_inch_smart_tv_d/config:16gb_16gb_vizio_24-inch_d-series_full_hd_1080p_smart_tv_with_apple_airplay_and_chromecast_built-in,_alexa_compatibility,_d24f-j09,_2022_model/size:24/silicon:apple_m2/packaging:bundle",0.84,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B094RKDNMZ,vizio_32_inch_d_series_full_2023,"vizio_32_inch_d_series_full_2023/config:32gb_32gb_vizio_32_inch_d-series_hd_720p_smart_tv_with_apple_airplay_and_chromecast_built-in,_alexa_compatibility,_d32h-j,_2022_model/size:32/silicon:apple_m2/packaging:bundle",0.8419,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B098KMQFLR,lg_43up8000pur_smart_tv_uhd_de_2021,lg_43up8000pur_smart_tv_uhd_de_2021/config:32gb_32gb_lg_43up8000pur_smart_tv_uhd_de_43_pulgadas_4k_con_alexa_incorporado_(2021)/size:43/silicon:intel_i7_1360p,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09V273F3C,lenovo_ideapad_1_15_6_fhd,lenovo_ideapad_1_15_6_fhd/config:8gb_256gb_platinum_grey/size:15.5/silicon:intel_i3_1115g,0.85,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B096FN6KFV,furrion_aurora_sun_55_full_sun_2023,"furrion_aurora_sun_55_full_sun_2023/config:16gb_32gb_furrion_aurora_55-inch_partial_sun_outdoor_tv_(2021_model)-_weatherproof,_4k_uhd_hdr_led_outdoor_television_with_auto-brightness_control_-_fdup55cbs/size:55/silicon:apple_m2/packaging:bundle",0.8412,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09X8M42C8,hp_15_6_laptop_intel_core,hp_15_6_laptop_intel_core/config:16gb_512gb_silver/size:15.5/silicon:intel_i5_1135g,0.8499,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09FB4JPS8,vizio_40_inch_d_series_full_2021,"vizio_40_inch_d_series_full_2021/config:4gb_16gb_vizio_40-inch_d-series_full_hd_1080p_smart_tv_chromecast_built-in_streaming_channels,_d40f-j09,_2021_model_40_inches_(renewed)/size:40/silicon:apple_m2/packaging:renewed",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BYYYFM54,hp_15_6_laptop_intel_core,hp_15_6_laptop_intel_core/config:16gb_1024gb_touchscreen/size:15.5/silicon:intel_i3_1115g,0.8452,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BZ6GFTSL,oemgenuine_2024_dell_latitude_3550_notebook_2024,oemgenuine_2024_dell_latitude_3550_notebook_2024/config:32gb_1024gb_black/size:15.5/silicon:intel_i5_1335u,0.8422,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BZ8X9HGT,hp_15_6_laptop_intel_core,hp_15_6_laptop_intel_core/config:32gb_1024gb_silver/size:15.5/silicon:intel_i3_1115g,0.8484,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09JGKW9CP,vizio_24_inch_smart_tv_d,"vizio_24_inch_smart_tv_d/config:16gb_16gb_vizio_24-inch_1080p_smart_tv_with_apple_airplay_and_chromecast_built-in,_screen_mirroring_for_second_screens,_&_150+_free_streaming_channels,_d24f-j09,_2021_model_(renewed)/size:24/silicon:apple_m3/packaging:renewed_bundle",0.8406,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09TNDT7YY,apple_macbook_air_2020_13_3_2020,apple_macbook_air_2020_13_3_2020/config:16gb_256gb_space_gray/size:13.3/silicon:apple_m1/packaging:renewed_bundle,0.8366,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BZ8YHZ8J,hp_computadora_port_til_con_pantalla-2,hp_computadora_port_til_con_pantalla-2/config:32gb_32gb_plateado/size:17.5/silicon:intel_i7_1255u/packaging:bundle,0.84,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09SVSBVP1,hp_stream_14_hd_lightweight_laptop,hp_stream_14_hd_lightweight_laptop/config:4gb_64gb_mineral_silver/size:14/silicon:amd_ryzen3_3250c,0.8462,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09GP5QHDM,vizio_55_inch_v_series_4k_2021,"vizio_55_inch_v_series_4k_2021/config:16gb_16gb_vizio_55-inch_v-series_4k_uhd_led_hdr_smart_tv_apple_airplay_and_chromecast_built-in,_dolby_vision,_hdr10+,_hdmi_2.1,_auto_game_mode_and_low_latency_gaming,_v555-j01,_2021_model_(renewed),_55_inches/size:55/silicon:apple_m3/packaging:renewed_bundle",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0B3BPKK5R,dell_inspiron_15_3000_3520_15,dell_inspiron_15_3000_3520_15/config:8gb_512gb_carbon_black/size:15.6/silicon:amd_ryzen5_7520u_amd_radeon_graphics,0.849,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B099GQT66Y,lg_32lq630bpua_32_inch_hdr_smart,lg_32lq630bpua_32_inch_hdr_smart/config:32gb_32gb_lg_32lm577bpua_32_inch_led_hd_smart_webos_tv_bundle_with_premium_2_yr_cps_enhanced_protection_pack/size:32/silicon:apple_m3/packaging:bundle,0.8404,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BSLWGFXD,acer_aspire_3_15_6_full,acer_aspire_3_15_6_full/config:16gb_512gb_black/size:15.5/silicon:intel_i5_12500h_nvidia_rtx_3050,0.846,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BZ9CGLT4,msi_gf63_thin_15_6_gaming,msi_gf63_thin_15_6_gaming/config:8gb_256gb_black/size:15.5/silicon:intel_i5_11400h_nvidia_gtx_1650/packaging:renewed,0.8516,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09JHSVTSD,hisense_50_class_qd5_series_qled_2024,"hisense_50_class_qd5_series_qled_2024/config:32gb_32gb_hisense_-_tv_inteligente_dolby_vision_hdr_4k_uhd_roku_de_50_pulgadas_class_r6_series_con_compatibilidad_alexa_(50r6g,_modelo_2021)/size:50/silicon:intel_i9",0.8314,"variant_text_strong,group_text_good,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BS4HRL8L,acer_aspire_3_15_6_full,acer_aspire_3_15_6_full/config:8gb_256gb_silver/size:15.5/silicon:amd_ryzen3_7320u_amd_radeon_graphics,0.8512,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09RC6M188,razer_blade_15_gaming_laptop_nvidia,razer_blade_15_gaming_laptop_nvidia/config:32gb_32gb_‎black/size:16/silicon:intel_i7_10875h_nvidia_rtx_3080,0.8508,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09RBG6N7Y,razer_blade_15_gaming_laptop_nvidia,razer_blade_15_gaming_laptop_nvidia/config:32gb_1024gb_black/size:16/silicon:intel_i9_nvidia_rtx_3080,0.8506,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09NK95LD4,dell_dell_latitude_5400_laptop_intel,dell_dell_latitude_5400_laptop_intel/config:32gb_512gb_black/size:14/silicon:intel_i7_1185g/packaging:renewed,0.8455,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BZTJQZ1X,apple_geek_squad_certified_refurbished_macbook,apple_geek_squad_certified_refurbished_macbook/config:16gb_256gb_midnight_blue/size:13/silicon:apple_m2/packaging:renewed_bundle,0.8301,"variant_text_strong,group_text_good,axes_complete,variant_axes_consistent,group_popular"
amzn_B09MSSCCGT,oemgenuine_2024_dell_latitude_3550_notebook_2024,oemgenuine_2024_dell_latitude_3550_notebook_2024/config:16gb_512gb_black/size:15.5/silicon:intel_i5_1335u,0.8422,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BL86VM7F,acer_aspire_3_15_6_full,acer_aspire_3_15_6_full/config:8gb_128gb_silver/size:15.5/silicon:intel_i3_1115g,0.8472,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09Q579YB7,ist computers_lenovo_thinkbook_15_business_laptop,ist computers_lenovo_thinkbook_15_business_laptop/config:16gb_512gb_gray/size:15.5/silicon:amd_ryzen7_5825u,0.8482,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09PGSZDHH,apple_macbook_pro_2021_with_apple_2021,apple_macbook_pro_2021_with_apple_2021/config:16gb_512gb_space_gray/size:14/silicon:apple_m1_pro/packaging:renewed_bundle,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09KX6C9HH,lenovo_thinkpad_p15v_gen_3_15,lenovo_thinkpad_p15v_gen_3_15/config:32gb_32gb_‎black/size:15.5/silicon:intel_i7_12700h,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0B4Y6V2DB,hp_17t_laptop_17_3_hd,hp_17t_laptop_17_3_hd/config:32gb_1024gb_silver/size:17.5/silicon:intel_i5_1135g/packaging:bundle,0.8583,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BZBN3857,msi_gf63_thin_15_6_gaming,msi_gf63_thin_15_6_gaming/config:16gb_1024gb_black/size:15.5/silicon:intel_i7_13620h_nvidia_rtx_4050,0.8433,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0C13RG3XK,dell_inspiron_2_in_1_14,dell_inspiron_2_in_1_14/config:16gb_2048gb_ice_blue/size:14/silicon:intel_i7_1355u/packaging:bundle,0.8495,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09DLGL3D6,vizio_65_inch_v_series_4k_2021,"vizio_65_inch_v_series_4k_2021/config:16gb_16gb_vizio_65-inch_v-series_4k_uhd_led_hdr_smart_tv_with_apple_airplay_and_chromecast_built-in,_dolby_vision,_hdr10+,_hdmi_2.1,_auto_game_mode_low_latency_gaming,_v655-j09,_2021_model_(renewed)/size:65/silicon:apple_m3/packaging:renewed_bundle",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B07CL4GLQW,samsung_32_class_fhd_1080p_smart,"samsung_32_class_fhd_1080p_smart/config:32gb_32gb_samsung_32-inch_class_led_smart_fhd_tv_1080p_(un32n5300afxza,_2018_model)/size:32/silicon:intel_i9",0.8396,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_‎B09ZHQ93VJ,samsung_43_m70b_series_4k_uhd_2022,samsung_43_m70b_series_4k_uhd_2022/config:16gb_32gb_‎black/size:43/silicon:apple_m2,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0C2YY5B55,ikfjqcoa_new_slim_65w_45w_laptop,"ikfjqcoa_new_slim_65w_45w_laptop/config:16gb_16gb_new_slim_65w_45w_laptop_charger_replacement_for_hp_spectre_x360_11_13_15_17,_envy_x360,_pavilion_x360,_zbook_14u_g4_g5_15u_15_g3,_19.5v_blue_tip_ac_power_supply/size:15.5/silicon:intel_i5_1335u/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09ZLTMWWH,insignia_32_class_f20_series_smart,"insignia_32_class_f20_series_smart/config:32gb_32gb_insignia_32""_class_f20_series_smart_hd_fire_tv,_voice_remote_with_alexa,_free_&_live_tv/size:32/silicon:intel_i9/packaging:bundle",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09V5RWQXY,apple_2021_apple_macbook_pro_with_2021,apple_2021_apple_macbook_pro_with_2021/config:32gb_1000gb_space_gray/size:16/silicon:apple_m1_max/packaging:renewed_bundle,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0B2DCDKX6,lg_55_ur340c_series_uhd_commercial,"lg_55_ur340c_series_uhd_commercial/config:16gb_32gb_lg_55""_ur340c_series_uhd_commercial_tv_with_management_software,_scheduler_and_certified_crestron_connected®,_black/size:55/silicon:apple_m2/packaging:bundle",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B08SF96WNN,hp_computadora_port_til_14_intel,hp_computadora_port_til_14_intel/config:16gb_16gb_oro_rosa/size:14/silicon:amd_ryzen3/packaging:bundle,0.8369,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BW4T98KM,samsung_75_inch_class_qled_4k_2024,"samsung_75_inch_class_qled_4k_2024/config:3gb_32gb_samsung_75-inch_class_qled_4k_q80c_series_quantum_hdr+,_dolby_atmos_object_tracking_sound_lite,_direct_full_array,_q-symphony_3.0,_gaming_hub,_smart_tv_with_alexa_built-in_(qn75q80c,_2023_model)/size:75/silicon:apple_m3/packaging:bundle",0.8501,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0B1F8RXP1,tcl_43_class_4_series_4k,"tcl_43_class_4_series_4k/config:16gb_32gb_tcl_43""_class_4-series_4k_uhd_hdr_led_smart_roku_tv_-_43s453/size:43/silicon:intel_i9",0.8527,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BHL8TTB9,lg_83_class_b4_series_oled_2024,"lg_83_class_b4_series_oled_2024/config:16gb_32gb_lg_86-inch_class_nano75_series_alexa_built-in_4k_smart_tv,_black/size:86/silicon:apple_m3",0.8402,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BJMGB9RN,amazon_fire_tv_65_omni_qled,"amazon_fire_tv_65_omni_qled/config:16gb_32gb_amazon_fire_tv_65""_omni_qled_series_4k_uhd_smart_tv,_dolby_vision_iq,_fire_tv_ambient_experience,_local_dimming,_hands-free_with_alexa/size:65/silicon:intel_i9/packaging:bundle",0.8413,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BKH6CH8Z,hisense_a4_series_32_inch_fhd_2022,"hisense_a4_series_32_inch_fhd_2022/config:32gb_32gb_hisense_a4_series_32-inch_fhd_1080p_smart_android_tv_with_dts_virtual_x,_game_&_sports_modes,_chromecast_built-in,_alexa_compatibility_(32a4fh,_2022_model),black/size:32/silicon:apple_m2/packaging:bundle",0.8399,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0B338HW3T,dell_inspiron_15_3000_3520_15,dell_inspiron_15_3000_3520_15/config:12gb_256gb_black/size:15.5/silicon:intel_i5_1035g,0.8523,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0B2HV382D,asus_rog_zephyrus_g16_16_fhd,asus_rog_zephyrus_g16_16_fhd/config:16gb_512gb_eclipse_gray/size:16/silicon:amd_ryzen7_6800h_nvidia_rtx_3050,0.8492,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BSXW2HJD,hisense_32_class_720p_hd_led,"hisense_32_class_720p_hd_led/config:32gb_32gb_hisense_32""_clase_a4_serie_led_hd_smart_vidaa_tv_32a4kv/size:32/silicon:intel_i9",0.843,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BVX61P9B,lg_77_class_b4_series_oled_2024,"lg_77_class_b4_series_oled_2024/config:32gb_32gb_lg_smart_tv_oled77c3pua_oled_evo_de_77_pulgadas_de_la_serie_c3_oled77c3pua,_2023_-_4k_alimentado_por_ia_con_alexa_incorporado/size:77/silicon:intel_i7_1360p",0.8423,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_‎B08JX2J5T4,samsung_m5_series_27_inch_fhd,samsung_m5_series_27_inch_fhd/config:16gb_16gb_‎black/size:27/silicon:apple_m3,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0C1J14MZT,tcl_43_inch_class_s4_4k_2023,"tcl_43_inch_class_s4_4k_2023/config:16gb_16gb_tcl_43-inch_class_s4_4k_led_smart_tv_with_roku_tv_(43s450r,_2023_model),_dolby_vision,_hdr,_dolby_atmos,_works_with_alexa,_google_assistant_and_apple_homekit_compatibility,_streaming_uhd_television/size:43/silicon:apple_m3/packaging:bundle",0.839,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0B8DXZM9J,lg_24_720p_class_led_hd,"lg_24_720p_class_led_hd/config:16gb_32gb_lg_24""_720p_class_led_hd_webos_smart_tv_monitor_24lq520s/size:24/silicon:intel_i9",0.8448,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B08P4XJKLQ,texco_tcl_40_inch_class_3_2021,"texco_tcl_40_inch_class_3_2021/config:4gb_32gb_tcl_40-inch_class_3-series_hd_led_smart_android_tv_-_40s334,_2021_model/size:40/silicon:apple_m2",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B08WG3243Z,lg_83_class_b4_series_oled_2024,"lg_83_class_b4_series_oled_2024/config:16gb_32gb_lg_oled_c1_series_83""_alexa_built-in_4k_smart_tv_(3840_x_2160),_120hz_refresh_rate,_ai-powered_4k,_dolby_cinema,_wisa_ready,_gaming_mode_(oled83c1pub,_2021)/size:83/silicon:apple_m3",0.8448,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B093X834B1,tcl_43_class_4_series_4k,"tcl_43_class_4_series_4k/config:16gb_32gb_tcl_43""_class_4-series_4k_uhd_hdr_roku_smart_tv_-_43s431/size:43/silicon:intel_i9",0.8538,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B097MN1ZD5,lg_32_class_hd_720p_hdr,lg_32_class_hd_720p_hdr/config:32gb_32gb_lg_lm577b_32-in_720p_hd_lcd_60hz_smart_tv_32lm577bpua_(2021)/size:32/silicon:intel_i9,0.8426,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09FYM7XM2,lg_50_class_ut75_series_led_2024,lg_50_class_ut75_series_led_2024/config:16gb_32gb_lg_50_inch_up7000_series_4k_led_uhd_smart_webos_tv_50up7000pua/size:50/silicon:apple_m3,0.8493,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BKTPW2XL,philips_55_inch_4k_uhd_led,"philips_55_inch_4k_uhd_led/config:16gb_32gb_philips_55-inch_4k_uhd_led_android_smart_tv_with_voice_remote,_hdr10,_google_assistant_and_chromecast_built-in/size:55/silicon:apple_m2/packaging:bundle",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B08XVQQPCZ,tcl_55_class_4_series_4k_2021,tcl_55_class_4_series_4k_2021/config:16gb_32gb_tcl_55s421_55_inch_class_4-series_4k_uhd_hdr_roku_smart_tv/size:55/silicon:apple_m3,0.8485,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09X87GW3P,hp_15_6_laptop_intel_core,hp_15_6_laptop_intel_core/config:32gb_1024gb_silver/size:15.5/silicon:intel_i5_1135g,0.8496,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BSG7JGLR,impecca_43_pulgadas_televisor_led_1080p,impecca_43_pulgadas_televisor_led_1080p/config:32gb_32gb_negro_-/size:43/silicon:intel_i5_13420h,0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B09R9JPSTH,sony_65_class_bravia_5_mini_2025,sony_65_class_bravia_5_mini_2025/config:16gb_32gb_sony_oled_65_inch_bravia_xr_a80k_series_4k_ultra_hd_tv:_smart_google_tv_with_dolby_vision_hdr_and_exclusive_gaming_features_for_the_playstation®_5_xr65a80k-_2022_model/size:65/silicon:apple_m2/packaging:bundle,0.8482,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09RMND29B,lg_oled_c1_series_55_alexa_2021,"lg_oled_c1_series_55_alexa_2021/config:16gb_32gb_lg_b2_series_55-inch_class_oled_smart_tv_oled55b2pua,_2022_-_ai-powered_4k_tv,_alexa_built-in,black/size:55/silicon:apple_m3",0.85,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B09RMSPSK1,lg_77_class_b4_series_oled_2024,"lg_77_class_b4_series_oled_2024/config:16gb_32gb_lg_c2_series_77-inch_class_oled_evo_smart_tv_oled77c2pua,_2022_-_ai-powered_4k_tv,_alexa_built-in/size:77/silicon:apple_m3",0.8477,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BVX5L7WN,lg_65_class_b4_series_oled_2024,"lg_65_class_b4_series_oled_2024/config:16gb_32gb_lg_qned80_series_65-inch_class_qned_mini_led_smart_tv_4k_processor_smart_flat_screen_tv_for_gaming_with_magic_remote_ai-powered_65qned80ura,_2023_with_alexa_built-in,black/size:65/silicon:apple_m3/packaging:bundle",0.8399,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
amzn_B0BVXBB6Q6,lg_qned80_series_50_inch_class_2022,"lg_qned80_series_50_inch_class_2022/config:16gb_32gb_lg_qned80_series_50-inch_class_qned_mini_led_smart_tv_4k_processor_smart_flat_screen_tv_for_gaming_with_magic_remote_ai-powered_50qned80ura,_2023_with_alexa_built-in,black/size:50/silicon:apple_m3/packaging:bundle",0.8428,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
amzn_B0BVXDPZP3,lg_65_class_b4_series_oled_2024,"lg_65_class_b4_series_oled_2024/config:16gb_32gb_lg_c3_series_65-inch_class_oled_evo_4k_processor_smart_flat_screen_tv_for_gaming_with_magic_remote_ai-powered_oled65c3pua,_2023_with_alexa_built-in/size:65/silicon:apple_m3/packaging:bundle",0.8463,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
